"TPTdataset","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","subclass","superorder","suborder","infraorder","hyporder","superfamily","subfamily","tribe","subtribe","canonicalName"
"MITE","2547",NA,NA,NA,NA,NA,NA,NA,"Freyana plectropteri Dubinin, 1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Freyanidae","Freyana",NA,"plectropteri",NA,NA,NA,"Dubinin, 1950",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea","Freyaninae",NA,NA,"Freyana plectropteri"
"MITE","2548",NA,NA,NA,NA,NA,NA,NA,"Freyana procerocrus Dubinin, 1953",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Freyanidae","Freyana",NA,"procerocrus",NA,NA,NA,"Dubinin, 1953",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea","Freyaninae",NA,NA,"Freyana procerocrus"
"MITE","2549",NA,NA,NA,NA,NA,NA,NA,"Freyana sarkidiornis Dubinin, 1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Freyanidae","Freyana",NA,"sarkidiornis",NA,NA,NA,"Dubinin, 1950",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea","Freyaninae",NA,NA,"Freyana sarkidiornis"
"MITE","2550",NA,NA,NA,NA,NA,NA,NA,"Freyana secundus Dubinin, 1953",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Freyanidae","Freyana",NA,"secundus",NA,NA,NA,"Dubinin, 1953",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea","Freyaninae",NA,NA,"Freyana secundus"
"MITE","2551",NA,NA,NA,NA,NA,NA,NA,"Freyana sticonettae Dubinin, 1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Freyanidae","Freyana",NA,"sticonettae",NA,NA,NA,"Dubinin, 1950",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea","Freyaninae",NA,NA,"Freyana sticonettae"
"MITE","2552",NA,NA,NA,NA,NA,NA,NA,"Freyana subanatina Dubinin, 1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Freyanidae","Freyana",NA,"subanatina",NA,NA,NA,"Dubinin, 1950",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea","Freyaninae",NA,NA,"Freyana subanatina"
"MITE","2553",NA,NA,NA,NA,NA,NA,NA,"Freyana tadornae Dubinin, 1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Freyanidae","Freyana",NA,"tadornae",NA,NA,NA,"Dubinin, 1950",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea","Freyaninae",NA,NA,"Freyana tadornae"
"MITE","2554",NA,NA,NA,NA,NA,NA,NA,"Freyana undulativentris Dubinin, 1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Freyanidae","Freyana",NA,"undulativentris",NA,NA,NA,"Dubinin, 1950",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea","Freyaninae",NA,NA,"Freyana undulativentris"
"MITE","2556",NA,NA,NA,NA,NA,NA,NA,"Freyanopsis decidilatatusetae Dubinin, 1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Freyanidae","Freyanopsis",NA,"decidilatatusetae",NA,NA,NA,"Dubinin, 1950",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea","Freyaninae",NA,NA,"Freyanopsis decidilatatusetae"
"MITE","2557",NA,NA,NA,NA,NA,NA,NA,"Freyanopsis periproctus Gaud & Atyeo, 1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Freyanidae","Freyanopsis",NA,"periproctus",NA,NA,NA,"Gaud & Atyeo, 1975",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea","Freyaninae",NA,NA,"Freyanopsis periproctus"
"MITE","2559",NA,NA,NA,NA,NA,NA,NA,"Halleria hirsutirostris (Mégnin & Trouessart, 1884)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Freyanidae","Halleria",NA,"hirsutirostris",NA,NA,NA,"(Mégnin & Trouessart, 1884)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea","Freyaninae",NA,NA,"Halleria hirsutirostris"
"MITE","2561",NA,NA,NA,NA,NA,NA,NA,"Monofreyana ambigua (Gaud, 1957)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Freyanidae","Monofreyana",NA,"ambigua",NA,NA,NA,"(Gaud, 1957)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea","Freyaninae",NA,NA,"Monofreyana ambigua"
"MITE","2562",NA,NA,NA,NA,NA,NA,NA,"Monofreyana americana Mironov & Dabert, 2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Freyanidae","Monofreyana",NA,"americana",NA,NA,NA,"Mironov & Dabert, 2001",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea","Freyaninae",NA,NA,"Monofreyana americana"
"MITE","2563",NA,NA,NA,NA,NA,NA,NA,"Monofreyana collaris Mironov & Dabert, 2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Freyanidae","Monofreyana",NA,"collaris",NA,NA,NA,"Mironov & Dabert, 2001",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea","Freyaninae",NA,NA,"Monofreyana collaris"
"MITE","2564",NA,NA,NA,NA,NA,NA,NA,"Monofreyana proctorae Mironov & Dabert, 2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Freyanidae","Monofreyana",NA,"proctorae",NA,NA,NA,"Mironov & Dabert, 2001",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea","Freyaninae",NA,NA,"Monofreyana proctorae"
"MITE","2566",NA,NA,NA,NA,NA,NA,NA,"Parafreyana nomonyxi (Dubinin, 1950)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Freyanidae","Parafreyana",NA,"nomonyxi",NA,NA,NA,"(Dubinin, 1950)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea","Freyaninae",NA,NA,"Parafreyana nomonyxi"
"MITE","2568",NA,NA,NA,NA,NA,NA,NA,"Pavlovskyiana anhimae Dubinin, 1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Freyanidae","Pavlovskyiana",NA,"anhimae",NA,NA,NA,"Dubinin, 1950",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea","Freyaninae",NA,NA,"Pavlovskyiana anhimae"
"MITE","2569",NA,NA,NA,NA,NA,NA,NA,"Pavlovskyiana chaunae Dubinin, 1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Freyanidae","Pavlovskyiana",NA,"chaunae",NA,NA,NA,"Dubinin, 1950",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea","Freyaninae",NA,NA,"Pavlovskyiana chaunae"
"MITE","2571",NA,NA,NA,NA,NA,NA,NA,"Pelecymerus tetragonus Gaud & Atyeo, 1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Freyanidae","Pelecymerus",NA,"tetragonus",NA,NA,NA,"Gaud & Atyeo, 1975",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea","Freyaninae",NA,NA,"Pelecymerus tetragonus"
"MITE","2574",NA,NA,NA,NA,NA,NA,NA,"Michaelia amplosinus (Gaud, 1970)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Freyanidae","Michaelia",NA,"amplosinus",NA,NA,NA,"(Gaud, 1970)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea","Michaeliinae",NA,NA,"Michaelia amplosinus"
"MITE","2575",NA,NA,NA,NA,NA,NA,NA,"Michaelia heteropus (Michael, 1881)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Freyanidae","Michaelia",NA,"heteropus",NA,NA,NA,"(Michael, 1881)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea","Michaeliinae",NA,NA,"Michaelia heteropus"
"MITE","2576",NA,NA,NA,NA,NA,NA,NA,"Michaelia microcarbonis (Dubinin, 1953)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Freyanidae","Michaelia",NA,"microcarbonis",NA,NA,NA,"(Dubinin, 1953)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea","Michaeliinae",NA,NA,"Michaelia microcarbonis"
"MITE","2577",NA,NA,NA,NA,NA,NA,NA,"Michaelia neotropica Hernandes & Mironov, 2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Freyanidae","Michaelia",NA,"neotropica",NA,NA,NA,"Hernandes & Mironov, 2016",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea","Michaeliinae",NA,NA,"Michaelia neotropica"
"MITE","2578",NA,NA,NA,NA,NA,NA,NA,"Michaelia urile (Dubinin, 1953)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Freyanidae","Michaelia",NA,"urile",NA,NA,NA,"(Dubinin, 1953)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea","Michaeliinae",NA,NA,"Michaelia urile"
"MITE","2580",NA,NA,NA,NA,NA,NA,NA,"Morinyssus simplex Gaud & Atyeo, 1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Freyanidae","Morinyssus",NA,"simplex",NA,NA,NA,"Gaud & Atyeo, 1982",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea","Michaeliinae",NA,NA,"Morinyssus simplex"
"MITE","2582",NA,NA,NA,NA,NA,NA,NA,"Sulanyssus caputmedusae (Trouessart, 1886)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Freyanidae","Sulanyssus",NA,"caputmedusae",NA,NA,NA,"(Trouessart, 1886)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea","Michaeliinae",NA,NA,"Sulanyssus caputmedusae"
"MITE","2583",NA,NA,NA,NA,NA,NA,NA,"Sulanyssus dubinini Gaud & Atyeo, 1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Freyanidae","Sulanyssus",NA,"dubinini",NA,NA,NA,"Gaud & Atyeo, 1982",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea","Michaeliinae",NA,NA,"Sulanyssus dubinini"
"MITE","2584",NA,NA,NA,NA,NA,NA,NA,"Sulanyssus oluschae Dubinin, 1953",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Freyanidae","Sulanyssus",NA,"oluschae",NA,NA,NA,"Dubinin, 1953",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea","Michaeliinae",NA,NA,"Sulanyssus oluschae"
"MITE","2587",NA,NA,NA,NA,NA,NA,NA,"Aetacarus andrei Gaud, 1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Gabuciniidae","Aetacarus",NA,"andrei",NA,NA,NA,"Gaud, 1983",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea",NA,NA,NA,"Aetacarus andrei"
"MITE","2588",NA,NA,NA,NA,NA,NA,NA,"Aetacarus avicedae Gaud, 1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Gabuciniidae","Aetacarus",NA,"avicedae",NA,NA,NA,"Gaud, 1983",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea",NA,NA,NA,"Aetacarus avicedae"
"MITE","2589",NA,NA,NA,NA,NA,NA,NA,"Aetacarus elanoides Proctor & Zimmerman, 2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Gabuciniidae","Aetacarus",NA,"elanoides",NA,NA,NA,"Proctor & Zimmerman, 2006",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea",NA,NA,NA,"Aetacarus elanoides"
"MITE","2590",NA,NA,NA,NA,NA,NA,NA,"Aetacarus eupodotidis (Gaud, 1968)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Gabuciniidae","Aetacarus",NA,"eupodotidis",NA,NA,NA,"(Gaud, 1968)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea",NA,NA,NA,"Aetacarus eupodotidis"
"MITE","2591",NA,NA,NA,NA,NA,NA,NA,"Aetacarus eurychaetus Gaud, 1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Gabuciniidae","Aetacarus",NA,"eurychaetus",NA,NA,NA,"Gaud, 1983",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea",NA,NA,NA,"Aetacarus eurychaetus"
"MITE","2592",NA,NA,NA,NA,NA,NA,NA,"Aetacarus haliasturi (Dubinin, 1956)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Gabuciniidae","Aetacarus",NA,"haliasturi",NA,NA,NA,"(Dubinin, 1956)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea",NA,NA,NA,"Aetacarus haliasturi"
"MITE","2593",NA,NA,NA,NA,NA,NA,NA,"Aetacarus hirundo (Mégnin & Trouessart, 1884)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Gabuciniidae","Aetacarus",NA,"hirundo",NA,NA,NA,"(Mégnin & Trouessart, 1884)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea",NA,NA,NA,"Aetacarus hirundo"
"MITE","2594",NA,NA,NA,NA,NA,NA,NA,"Aetacarus hyalothrix (Gaud & Mouchet, 1959)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Gabuciniidae","Aetacarus",NA,"hyalothrix",NA,NA,NA,"(Gaud & Mouchet, 1959)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea",NA,NA,NA,"Aetacarus hyalothrix"
"MITE","2595",NA,NA,NA,NA,NA,NA,NA,"Aetacarus laurencei Gaud, 1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Gabuciniidae","Aetacarus",NA,"laurencei",NA,NA,NA,"Gaud, 1983",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea",NA,NA,NA,"Aetacarus laurencei"
"MITE","2596",NA,NA,NA,NA,NA,NA,NA,"Aetacarus leptotrichus Gaud, 1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Gabuciniidae","Aetacarus",NA,"leptotrichus",NA,NA,NA,"Gaud, 1983",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea",NA,NA,NA,"Aetacarus leptotrichus"
"MITE","2597",NA,NA,NA,NA,NA,NA,NA,"Aetacarus milvi Gaud, 1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Gabuciniidae","Aetacarus",NA,"milvi",NA,NA,NA,"Gaud, 1983",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea",NA,NA,NA,"Aetacarus milvi"
"MITE","2598",NA,NA,NA,NA,NA,NA,NA,"Aetacarus otidis (Mégnin & Trouessart, 1884)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Gabuciniidae","Aetacarus",NA,"otidis",NA,NA,NA,"(Mégnin & Trouessart, 1884)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea",NA,NA,NA,"Aetacarus otidis"
"MITE","2599",NA,NA,NA,NA,NA,NA,NA,"Aetacarus phylloproctus (Mégnin & Trouessart, 1884)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Gabuciniidae","Aetacarus",NA,"phylloproctus",NA,NA,NA,"(Mégnin & Trouessart, 1884)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea",NA,NA,NA,"Aetacarus phylloproctus"
"MITE","2600",NA,NA,NA,NA,NA,NA,NA,"Aetacarus puylaerti Gaud, 1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Gabuciniidae","Aetacarus",NA,"puylaerti",NA,NA,NA,"Gaud, 1983",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea",NA,NA,NA,"Aetacarus puylaerti"
"MITE","2602",NA,NA,NA,NA,NA,NA,NA,"Anepigynia anaphylla Gaud & Atyeo, 1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Gabuciniidae","Anepigynia",NA,"anaphylla",NA,NA,NA,"Gaud & Atyeo, 1975",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea",NA,NA,NA,"Anepigynia anaphylla"
"MITE","2603",NA,NA,NA,NA,NA,NA,NA,"Anepigynia hypophylatta Gaud, 1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Gabuciniidae","Anepigynia",NA,"hypophylatta",NA,NA,NA,"Gaud, 1978",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea",NA,NA,NA,"Anepigynia hypophylatta"
"MITE","2604",NA,NA,NA,NA,NA,NA,NA,"Anepigynia ignota Gaud & Atyeo, 1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Gabuciniidae","Anepigynia",NA,"ignota",NA,NA,NA,"Gaud & Atyeo, 1987",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea",NA,NA,NA,"Anepigynia ignota"
"MITE","2605",NA,NA,NA,NA,NA,NA,NA,"Anepigynia leptonota (Gaud, 1968)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Gabuciniidae","Anepigynia",NA,"leptonota",NA,NA,NA,"(Gaud, 1968)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea",NA,NA,NA,"Anepigynia leptonota"
"MITE","2606",NA,NA,NA,NA,NA,NA,NA,"Anepigynia virgata Gaud & Atyeo, 1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Gabuciniidae","Anepigynia",NA,"virgata",NA,NA,NA,"Gaud & Atyeo, 1987",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea",NA,NA,NA,"Anepigynia virgata"
"MITE","2608",NA,NA,NA,NA,NA,NA,NA,"Aposolenidia anomogonima Gaud & Atyeo, 1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Gabuciniidae","Aposolenidia",NA,"anomogonima",NA,NA,NA,"Gaud & Atyeo, 1975",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea",NA,NA,NA,"Aposolenidia anomogonima"
"MITE","2609",NA,NA,NA,NA,NA,NA,NA,"Aposolenidia striata Mironov, Proctor & Barreto, 2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Gabuciniidae","Aposolenidia",NA,"striata",NA,NA,NA,"Mironov, Proctor & Barreto, 2007",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea",NA,NA,NA,"Aposolenidia striata"
"MITE","2611",NA,NA,NA,NA,NA,NA,NA,"Artamacarus diacanthurus Gaud & Atyeo, 1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Gabuciniidae","Artamacarus",NA,"diacanthurus",NA,NA,NA,"Gaud & Atyeo, 1975",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea",NA,NA,NA,"Artamacarus diacanthurus"
"MITE","2613",NA,NA,NA,NA,NA,NA,NA,"Capitolichus pitangus Alzuet, Cicchino & Abrahamovich, 1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Gabuciniidae","Capitolichus",NA,"pitangus",NA,NA,NA,"Alzuet, Cicchino & Abrahamovich, 1989",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea",NA,NA,NA,"Capitolichus pitangus"
"MITE","2614",NA,NA,NA,NA,NA,NA,NA,"Capitolichus tetroplourus Gaud & Atyeo, 1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Gabuciniidae","Capitolichus",NA,"tetroplourus",NA,NA,NA,"Gaud & Atyeo, 1975",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea",NA,NA,NA,"Capitolichus tetroplourus"
"MITE","2616",NA,NA,NA,NA,NA,NA,NA,"Cathartacarus aurae Mironov & Galloway, 2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Gabuciniidae","Cathartacarus",NA,"aurae",NA,NA,NA,"Mironov & Galloway, 2003",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea",NA,NA,NA,"Cathartacarus aurae"
"MITE","2617",NA,NA,NA,NA,NA,NA,NA,"Cathartacarus coragyps Pedroso, Hernandes & Mironov, 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Gabuciniidae","Cathartacarus",NA,"coragyps",NA,NA,NA,"Pedroso, Hernandes & Mironov, 2015",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea",NA,NA,NA,"Cathartacarus coragyps"
"MITE","2619",NA,NA,NA,NA,NA,NA,NA,"Coraciacarus americanus Alzuet, Cicchino & Abrahamovich, 1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Gabuciniidae","Coraciacarus",NA,"americanus",NA,NA,NA,"Alzuet, Cicchino & Abrahamovich, 1989",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea",NA,NA,NA,"Coraciacarus americanus"
"MITE","2620",NA,NA,NA,NA,NA,NA,NA,"Coraciacarus ani Cerny, 1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Gabuciniidae","Coraciacarus",NA,"ani",NA,NA,NA,"Cerny, 1975",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea",NA,NA,NA,"Coraciacarus ani"
"MITE","2621",NA,NA,NA,NA,NA,NA,NA,"Coraciacarus cuculi (Mégnin & Trouessart, 1884)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Gabuciniidae","Coraciacarus",NA,"cuculi",NA,NA,NA,"(Mégnin & Trouessart, 1884)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea",NA,NA,NA,"Coraciacarus cuculi"
"MITE","2622",NA,NA,NA,NA,NA,NA,NA,"Coraciacarus dithyridus Gaud, 1966",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Gabuciniidae","Coraciacarus",NA,"dithyridus",NA,NA,NA,"Gaud, 1966",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea",NA,NA,NA,"Coraciacarus dithyridus"
"MITE","2623",NA,NA,NA,NA,NA,NA,NA,"Coraciacarus meropsi Dubinin, 1956",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Gabuciniidae","Coraciacarus",NA,"meropsi",NA,NA,NA,"Dubinin, 1956",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea",NA,NA,NA,"Coraciacarus meropsi"
"MITE","2624",NA,NA,NA,NA,NA,NA,NA,"Coraciacarus muellermotzfeldi Dabert & Alberti, 2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Gabuciniidae","Coraciacarus",NA,"muellermotzfeldi",NA,NA,NA,"Dabert & Alberti, 2008",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea",NA,NA,NA,"Coraciacarus muellermotzfeldi"
"MITE","2625",NA,NA,NA,NA,NA,NA,NA,"Coraciacarus musophagi (Trouessart, 1886)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Gabuciniidae","Coraciacarus",NA,"musophagi",NA,NA,NA,"(Trouessart, 1886)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Pterolichoidea",NA,NA,NA,"Coraciacarus musophagi"
